Time,bit-x,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,kraken
2023-11-07 00:00:00 UTC,57.1428571428571,0.00376137576866595,0.0128943209633112,0.581101355192618,,0.22516180273756,0.048504975601489,0.000514428081759904
2023-11-08 00:00:00 UTC,57.1428571428571,0.00332091274050787,0.0121933212578602,0.605912270762088,0.00347395988180232,0.279136979340794,0.0119179974436994,0.000725305296953293
2023-11-09 00:00:00 UTC,57.1428571428571,0.00599518393184118,0.0190024529461334,0.954023738576087,0.00547882498468749,0.161588293043757,0.0257700603895628,0.00265909432891017
2023-11-10 00:00:00 UTC,57.1428571428571,0.00387194950280083,0.0164668476552067,0.992494910561149,0.00353723660406763,0.15570579915315,0.0141553530135931,0.000352707431497901
2023-11-11 00:00:00 UTC,57.1428571428571,0.00300990004131082,0.0164232343236398,1.11868634636802,0.0026408084094155,0.142798928819269,0.00905151366116246,0.000403905957893321
2023-11-12 00:00:00 UTC,57.1428571428571,0.00277863403562487,0.0161677867427727,1.04276732309694,0.00199830634212984,0.242261662364981,0.021713153998806,0.000277159830054198
2023-11-13 00:00:00 UTC,57.1428571428571,0.00328665479605521,0.0144227222872777,0.933219656329565,0.00339348976004492,0.21431305426244,0.0134308919392508,0.000454605070789937
2023-11-14 00:00:00 UTC,57.1428571428571,0.00383484602309303,0.0191796168823014,1.17381462169868,0.00380981646492654,0.241394974901024,0.0163018263855804,0.000636483832823813
2023-11-15 00:00:00 UTC,57.1428571428571,0.00410220271882914,0.0176160119782692,1.73450801025913,0.00399837509356668,0.189666858421509,0.0244411394968977,0.000551698792286458
2023-11-16 00:00:00 UTC,57.1428571428571,0.00425780334071034,0.018218181497358,1.61554290783246,0.00346146417700347,0.248319024221221,0.0301667553923481,0.000840179562924608
2023-11-17 00:00:00 UTC,57.1428571428571,0.00437453501227606,0.0166564829681798,1.41041743239685,0.00338235968566848,0.260721807506832,0.0184510822396789,0.000517498510328848
2023-11-18 00:00:00 UTC,57.1428571428571,0.00316125151666034,0.014200495095443,1.19391982972594,0.00212219908781844,0.214962793057096,0.0106688929932405,0.000277755337804882
2023-11-19 00:00:00 UTC,57.1428571428571,0.00315434132388764,0.0144397999810388,1.05808140883397,0.00200794366915486,0.254836865542353,0.0149737562375018,0.000272783274193263
2023-11-20 00:00:00 UTC,57.1428571428571,0.00439345369465104,0.0133015696123606,1.31248319592125,0.00314349562124298,0.243537512667516,0.0114172006617434,0.000554227781862309
2023-11-21 00:00:00 UTC,57.1428571428571,0.00482486594362823,0.0137560581887439,1.25170096923826,0.00278329582487071,0.250192164456252,0.013754360389854,0.000725709633765587
2023-11-22 00:00:00 UTC,57.1428571428571,0.00407573461637352,0.013126677267674,1.57510410925477,0.00200201224944455,0.216328276486347,0.0116454282995744,0.0003674428654589
2023-11-23 00:00:00 UTC,57.1428571428571,0.00364909877305237,0.0100823586560816,1.13916918954999,,0.268611998820304,0.00918066856411027,0.000297918479642271
2023-11-24 00:00:00 UTC,57.1428571428571,0.00381964087790912,0.0155488107313648,1.37632260074917,,0.191648081053296,0.0119715740545849,0.00064635303610726
2023-11-25 00:00:00 UTC,57.1428571428571,0.00288298522326637,0.0115218549811089,0.639522131776148,,0.159654940630014,0.015295561703317,0.0002730013376662
2023-11-26 00:00:00 UTC,57.1428571428571,0.00301024367780234,0.0131613882759263,0.789489173141782,,0.193197880914556,0.0178883152142227,0.000403667234008767
2023-11-27 00:00:00 UTC,57.1428571428571,0.0032829592491168,0.012891850108892,1.06772960772674,,0.267016136213471,0.00923468474701093,0.000269105142814534
2023-11-28 00:00:00 UTC,57.1428571428571,0.0035576267570805,0.0125025388035528,1.15999838736151,,0.285615154117488,0.0102028841559587,0.000508243860026585
2023-11-29 00:00:00 UTC,57.1428571428571,0.00378206657338879,0.00789175874397214,1.39526263124632,,0.257605032560945,0.00974773892164046,0.000347418927487372
2023-11-30 00:00:00 UTC,57.1428571428571,0.00335882789062153,0.00665077339255381,1.28037905582227,,0.249967291785266,0.00858263046748955,0.000294997452286892
2023-12-01 00:00:00 UTC,57.1428571428571,0.00345294352369961,0.00860313474834003,1.04486177908026,,0.111557705359728,0.0102806800514447,0.000284817435198099
2023-12-02 00:00:00 UTC,57.1428571428571,0.00298468078563542,0.00750266634310909,0.791609976800208,,0.115943998398756,0.0105802639218639,0.00046232795508526
2023-12-03 00:00:00 UTC,57.1428571428571,0.00355803079052865,0.010322856608908,0.779222673947913,,0.147805515941908,0.0137929918164443,0.000437031375128125
2023-12-04 00:00:00 UTC,57.1428571428571,0.00736742127868957,0.0118927345808067,1.26352835873319,,0.147104730628285,0.012991956342312,0.00065988505992693
2023-12-05 00:00:00 UTC,57.1428571428571,0.00757954017186525,0.0133690002353572,1.46658635700424,,0.203049335580351,0.0214506355485378,0.000715683271610212
2023-12-06 00:00:00 UTC,57.1428571428571,0.00375122583075309,0.0115018107357035,1.08199684483785,,0.185398305099985,0.0125541974234017,0.000348929574680376
2023-12-07 00:00:00 UTC,57.1428571428571,0.00365238822806536,0.00960457785430261,1.1074092113916,,0.178205527022806,0.0155993809974423,0.000446508708607936
2023-12-08 00:00:00 UTC,57.1428571428571,0.00452105634871527,0.00887101864536393,1.25763444177791,,0.290932151420607,0.0206476508706051,0.000336459588208033
